"partida_id","rodata","clube","atleta","minuto","tipo_de_gol"
"4852","24","Figueirense","Marcos Assis de Santana","84",""
"4848","24","Cruzeiro","Marcelo Moreno","8","Penalty"
"4847","24","Internacional","Eduardo Sasha","48",""
"4849","24","Bahia","Railan dos Santos Reis","72",""
"4851","24","Sao Paulo","Luís Fabiano","90",""
"4851","24","Sao Paulo","Rogério Ceni","18","Penalty"
"4847","24","Internacional","Andrés D'Alessandro","52",""
"4850","24","Chapecoense","Bruno César Pereira da Silva","10",""
"4851","24","Flamengo","Éverton Cardoso da Silva","35",""
"4855","24","Botafogo-RJ","Fabian Guedes","62",""
"4856","24","Santos","Geuvânio","84",""
"4856","24","Atletico-MG","Diego Tardelli","12",""
"4856","24","Atletico-MG","Neuciano Gusmão","24","Gol Contra"
"4854","24","Palmeiras","Lucimar da Silva Ferreira","26",""
"4856","24","Atletico-MG","Diego Tardelli","54",""
"4854","24","Palmeiras","Henrique Dourado","63",""
"4856","24","Santos","Thiago Ribeiro","60",""
"4859","25","Fluminense","Fred","53",""
"4857","25","Chapecoense","Leandro","24",""
"4859","25","Fluminense","Wagner Ferreira dos Santos","73",""
"4857","25","Criciuma","Souza","54",""
"4859","25","Fluminense","Darío Conca","90",""
"4859","25","Sao Paulo","Alexandre Pato","57",""
"4860","25","Bahia","Emanuel Biancucchi","49","Penalty"
"4860","25","Flamengo","Eduardo da Silva","62",""
"4863","25","Atletico-MG","Guilherme Milhomem Gusmão","90+3",""
"4864","25","Palmeiras","Jonatan Cristaldo","35",""
"4865","25","Internacional","Eduardo Sasha","73",""
"4866","25","Santos","Geuvânio","63",""
"4861","25","Athletico-PR","Cléverson Gabriel Córdova","42","Penalty"
"4862","25","Gremio","Hernán Barcos","50",""
"4864","25","Figueirense","Clayton da Silveira da Silva","76",""
"4865","25","Internacional","Andrés D'Alessandro","11",""
"4865","25","Coritiba","Leandro Almeida","15",""
"4862","25","Gremio","Hernán Barcos","77",""
"4864","25","Figueirense","Clayton da Silveira da Silva","78",""
"4865","25","Internacional","Alex Raphael Meschini","32",""
"4865","25","Coritiba","Zé Love","64",""
"4860","25","Bahia","Emanuel Biancucchi","18",""
"4863","25","Atletico-MG","Diego Tardelli","86",""
"4864","25","Figueirense","Marcos Assis de Santana","81",""
"4865","25","Internacional","Eduardo Sasha","44",""
"4866","25","Santos","David Braz","14",""
"4867","26","Chapecoense","Leandro","90+2",""
"4867","26","Palmeiras","Wesley Lopes Beltrame","52",""
"4867","26","Palmeiras","Henrique Dourado","66","Penalty"
"4867","26","Palmeiras","Henrique Dourado","58",""
"4867","26","Palmeiras","Henrique Dourado","70","Penalty"
"4867","26","Chapecoense","Leandro","41",""
"4871","26","Vitoria","Márcio José Oliveira","52","Penalty"
"4870","26","Coritiba","Hélder","46",""
"4873","26","Corinthians","Paolo Guerrero","73",""
"4874","26","Internacional","Alex Raphael Meschini","56",""
"4875","26","Atletico-MG","Carlos Júnior","13",""
"4872","26","Sao Paulo","Rogério Ceni","55","Penalty"
"4868","26","Santos","Robinho","25",""
"4871","26","Vitoria","Márcio José Oliveira","74",""
"4873","26","Corinthians","Luciano da Rocha Neves","90+3",""
"4875","26","Criciuma","Rafael Pereira dos Santos","6",""
"4876","26","Goias","Ramón Rodrigo de Freitas","35",""
"4869","26","Fluminense","Fred","22",""
"4871","26","Botafogo-RJ","José Rogério de Oliveira Melo","68",""
"4874","26","Cruzeiro","Marcelo Moreno","20",""
"4875","26","Criciuma","Souza","19",""
"4869","26","Bahia","Marcos Aurélio de Oliveira Lima","83",""
"4873","26","Corinthians","Anderson Martins","25",""
"4874","26","Cruzeiro","Marcos Antônio da Silva Gonçalves","34",""
"4875","26","Criciuma","Souza","61",""
"4879","27","Sao Paulo","Maicon","6",""
"4880","27","Goias","Bruno Mineiro","75",""
"4883","27","Figueirense","Marcelino Júnior Lopes Arruda","57",""
"4880","27","Vitoria","Edno","3",""
"4881","27","Corinthians","Luciano da Rocha Neves","73",""
"4883","27","Flamengo","Eduardo da Silva","5",""
"4880","27","Vitoria","Edno","42",""
"4882","27","Gremio","Alan Ruiz","30",""
"4883","27","Flamengo","Nixon Darlanio Reis Cardoso","90+3",""
"4877","27","Palmeiras","Henrique Dourado","50",""
"4880","27","Goias","Erik Nascimento de Lima","73",""
"4882","27","Gremio","Eduardo Pereira Rodrigues","76",""
"4878","27","Coritiba","Luccas Claro","45+2",""
"4886","27","Chapecoense","Diones","36",""
"4886","27","Chapecoense","Diones","76",""
"4886","27","Chapecoense","Leandro","40",""
"4886","27","Chapecoense","Camilo","89","Penalty"
"4884","27","Santos","Leandro Damião","11",""
"4886","27","Chapecoense","Leandro","60",""
"4696","9","Botafogo-RJ","Wallyson","29","Penalty"
"4699","28","Gremio","Hernán Barcos","56","Penalty"
"4698","28","Goias","Jackson de Souza","10",""
"4699","28","Palmeiras","João Pedro Maturano dos Santos","75",""
"4698","28","Goias","David França Oliveira e Silva","25",""
"4698","28","Goias","Erik Nascimento de Lima","53",""
"4699","28","Palmeiras","Pablo Mouche","67",""
"4702","28","Internacional","Alex Raphael Meschini","53",""
"4704","28","Athletico-PR","Guilherme Augusto Dellatorre","50",""
"4705","28","Vitoria","Telmário de Araújo Sacramento","28",""
"4700","28","Flamengo","Dedé","15","Gol Contra"
"4700","28","Flamengo","Héctor Canteros","57",""
"4702","28","Internacional","Valdívia","87",""
"4704","28","Athletico-PR","Guilherme Augusto Dellatorre","90+1",""
"4706","28","Criciuma","Joílson de Jesus Cardoso","17",""
"4705","28","Vitoria","Rithely","1","Gol Contra"
"4700","28","Flamengo","Gabriel Santana","62",""
"4702","28","Fluminense","Fred","86",""
"4704","28","Athletico-PR","Renato Baruffi","69",""
"4706","28","Criciuma","Rodrigo Souza","23",""
"4701","28","Chapecoense","Tiago Luís Martins","39",""
"4703","28","Atletico-MG","Luan Madson Gedeão de Paiva","72",""
"4705","28","Sport","Diego Souza","41",""
"4706","28","Criciuma","Lucca Borges de Brito","61",""
"4888","29","Sao Paulo","Rogério Ceni","40",""
"4889","29","Fluminense","Wagner Ferreira dos Santos","50",""
"4890","29","Atletico-MG","Douglas Santos","29",""
"4888","29","Sao Paulo","Paulo Henrique Ganso","79",""
"4889","29","Fluminense","Darío Conca","56",""
"4888","29","Bahia","Fahel","88",""
"4889","29","Criciuma","Ronaldo Alves","45",""
"4889","29","Fluminense","Wagner Ferreira dos Santos","45+2",""
"4889","29","Criciuma","Lucca Borges de Brito","69",""
"4889","29","Fluminense","Fred","85","Penalty"
"4892","29","Figueirense","Marcos Assis de Santana","90",""
"4893","29","Corinthians","Carlos Gilberto do Nascimento Silva","45+9",""
"4894","29","Santos","Gabriel Barbosa","49",""
"4891","29","Athletico-PR","Cléverson Gabriel Córdova","45+1","Penalty"
"4891","29","Athletico-PR","Cléverson Gabriel Córdova","17",""
"4892","29","Figueirense","Marcelino Júnior Lopes Arruda","88",""
"4894","29","Palmeiras","Henrique Dourado","89",""
"4895","29","Cruzeiro","Dedé","84",""
"4892","29","Figueirense","Marco Antônio Miranda Filho","33","Penalty"
"4891","29","Flamengo","Eduardo da Silva","8",""
"4893","29","Internacional","Nilmar","73",""
"4894","29","Santos","Geuvânio","41",""
"4896","29","Botafogo-RJ","Wallyson","59",""
"4892","29","Figueirense","Marcos Assis de Santana","73",""
"4893","29","Corinthians","Paolo Guerrero","4",""
"4894","29","Santos","Gabriel Barbosa","44",""
"4896","29","Sport","Diego Souza","22",""
"4897","30","Bahia","Guilherme Oliveira Santos","85",""
"4897","30","Atletico-MG","Luan Madson Gedeão de Paiva","54",""
"4898","30","Vitoria","Edno","84",""
"4901","30","Cruzeiro","Dagoberto Pelentier","90+3",""
"4905","30","Fluminense","Edson Felipe da Cruz","90+1",""
"4899","30","Flamengo","Gabriel Santana","69",""
"4901","30","Palmeiras","Pablo Mouche","89",""
"4906","30","Goias","Esquerdinha","90",""
"4898","30","Corinthians","Fábio Santos","19",""
"4899","30","Flamengo","Gabriel Santana","90+1",""
"4903","30","Coritiba","Joel Tagueu","29",""
"4902","30","Gremio","Hernán Barcos","38","Penalty"
"4898","30","Corinthians","Luciano da Rocha Neves","80",""
"4900","30","Athletico-PR","Cléverson Gabriel Córdova","78",""
"4903","30","Coritiba","Alexsandro de Souza","88",""
"4908","31","Palmeiras","Henrique Dourado","26",""
"4909","31","Athletico-PR","Cleberson Martins de Souza","90+1",""
"4911","31","Atletico-MG","Tiago Pagnussat","35",""
"4911","31","Sport","Danilo Barcelos","79",""
"4913","31","Gremio","Cristian Riveros","85",""
"4915","31","Botafogo-RJ","Wallyson","67",""
"4908","31","Corinthians","Danilo Gabriel de Andrade","90+1",""
"4910","31","Vitoria","Telmário de Araújo Sacramento","63",""
"4911","31","Atletico-MG","Jesús Dátolo","48",""
"4912","31","Chapecoense","Leandro","90+1",""
"4914","31","Internacional","Alan Patrick","10",""
"4915","31","Flamengo","Eduardo da Silva","75",""
"4907","31","Figueirense","Pablo Felipe Teixeira","90+2",""
"4909","31","Fluminense","Wagner Ferreira dos Santos","48",""
"4910","31","Vitoria","Edno","79",""
"4911","31","Atletico-MG","Carlos Júnior","69",""
"4912","31","Santos","Bruno Uvini","13",""
"4914","31","Internacional","Nilmar","39",""
"4907","31","Cruzeiro","Marcos Antônio da Silva Gonçalves","36",""
"4909","31","Fluminense","Fred","90+2",""
"4910","31","Criciuma","Rodrigo Souza","67",""
"4911","31","Sport","Rodrigo Mancha","18",""
"4913","31","Coritiba","Leandro Almeida","31",""
"4915","31","Botafogo-RJ","José Rogério de Oliveira Melo","34",""
"4910","31","Vitoria","Edno","86","Penalty"
"4916","31","Sao Paulo","Alan Kardec","59",""
"4916","31","Sao Paulo","Édson José da Silva","3",""
"4916","31","Sao Paulo","Luís Fabiano","6",""
"4919","32","Corinthians","Bruno Henrique Corsini","90+5",""
"4917","32","Fluminense","Fred","26",""
"4919","32","Coritiba","Róbson Michael Signorini","25",""
"4917","32","Fluminense","Darío Conca","89",""
"4919","32","Coritiba","Alexsandro de Souza","32",""
"4918","32","Gremio","Richarlyson","45","Gol Contra"
"4919","32","Corinthians","Elias Mendes Trindade","46",""
"4920","32","Internacional","Charles Aránguiz","25",""
"4923","32","Criciuma","Souza","71",""
"4925","32","Flamengo","Anderson Pico","56",""
"4921","32","Sport","Diego Souza","64","Penalty"
"4920","32","Internacional","Charles Aránguiz","81",""
"4923","32","Sao Paulo","Édson José da Silva","37",""
"4925","32","Flamengo","Nixon Darlanio Reis Cardoso","61",""
"4922","32","Cruzeiro","Marcos Antônio da Silva Gonçalves","5",""
"4923","32","Sao Paulo","Alan Kardec","83",""
"4925","32","Flamengo","Nixon Darlanio Reis Cardoso","70",""
"4920","32","Santos","Gabriel Barbosa","63",""
"4922","32","Cruzeiro","Egídio de Araújo Pereira Júnior","16",""
"4924","32","Athletico-PR","Paulinho Dias","1",""
"4926","32","Palmeiras","Anderson da Silva","36",""
"4922","32","Botafogo-RJ","Leonardo Renan Simões de Lacerda","90+1","Gol Contra"
"4927","33","Coritiba","Joel Tagueu","45+1",""
"4929","33","Athletico-PR","Cléverson Gabriel Córdova","90+4",""
"4928","33","Atletico-MG","Tiago Pagnussat","39",""
"4928","33","Atletico-MG","Dodô","65",""
"4929","33","Athletico-PR","Cléverson Gabriel Córdova","28",""
"4931","33","Gremio","Luan Guilherme de Jesus Vieira","28",""
"4931","33","Internacional","Rafael Moura","61",""
"4933","33","Flamengo","Márcio Rodrigues Araújo","9",""
"4935","33","Cruzeiro","Ricardo Goulart","64",""
"4936","33","Goias","Erik Nascimento de Lima","70",""
"4930","33","Vitoria","Kadu","56",""
"4931","33","Gremio","Ramiro Moschen Benetti","49",""
"4932","33","Figueirense","Marcos Assis de Santana","63",""
"4933","33","Flamengo","Nixon Darlanio Reis Cardoso","24",""
"4935","33","Cruzeiro","Willian Gomes de Siqueira","90",""
"4936","33","Goias","Thiago Henrique Mendes Ribeiro","76",""
"4930","33","Sao Paulo","Luís Fabiano","14",""
"4931","33","Gremio","Alan Ruiz","76",""
"4933","33","Sport","Danilo Barcelos","89",""
"4934","33","Corinthians","Paolo Guerrero","7",""
"4935","33","Criciuma","Lucca Borges de Brito","3",""
"4930","33","Sao Paulo","Kaká","78",""
"4931","33","Gremio","Alan Ruiz","82",""
"4933","33","Sport","Mike dos Santos Nenatarvicius","90+2",""
"4935","33","Cruzeiro","Marcelo Moreno","59",""
"4936","33","Goias","Erik Nascimento de Lima","63",""
"4937","35","Sao Paulo","Luís Fabiano","49",""
"4937","35","Internacional","Paulo Marcos de Jesus Ribeiro","18",""
"4947","34","Gremio","Ramiro Moschen Benetti","66",""
"4948","34","Fluminense","Edson Felipe da Cruz","74",""
"4947","34","Gremio","Eduardo Pereira Rodrigues","13",""
"4947","34","Gremio","Hernán Barcos","38",""
"4949","34","Corinthians","Renato Augusto","84",""
"4951","34","Flamengo","Nixon Darlanio Reis Cardoso","81",""
"4953","34","Internacional","Paulo Marcos de Jesus Ribeiro","79",""
"4956","34","Atletico-MG","Dodô","52",""
"4950","34","Sport","Diego Souza","54",""
"4951","34","Coritiba","Joel Tagueu","67",""
"4954","34","Vitoria","Telmário de Araújo Sacramento","81",""
"4956","34","Figueirense","Jefferson Nogueira","45+1",""
"4949","34","Bahia","Kieza","70",""
"4951","34","Flamengo","Lucas Mugni","18",""
"4951","34","Coritiba","Joel Tagueu","84",""
"4955","34","Sao Paulo","Luís Fabiano","22",""
"4949","34","Corinthians","Malcom Filipe Silva de Oliveira","25",""
"4951","34","Flamengo","Éverton Cardoso da Silva","58",""
"4952","34","Cruzeiro","Ricardo Goulart","53",""
"4955","34","Sao Paulo","Rafael Tolói","79",""
"4938","35","Figueirense","França","51",""
"4941","35","Coritiba","Luccas Claro","37",""
"4943","35","Atletico-MG","Dodô","73",""
"4940","35","Corinthians","Felipe Macedo","45","Gol Contra"
"4943","35","Atletico-MG","Diego Tardelli","45","Penalty"
"4939","35","Athletico-PR","Cleberson Martins de Souza","50",""
"4942","35","Bahia","Guilherme Oliveira Santos","52",""
"4944","35","Sport","Ananias Elói Castro Monteiro","78",""
"4939","35","Santos","Robinho","28",""
"4943","35","Atletico-MG","Luan Madson Gedeão de Paiva","25",""
"4944","35","Sport","Patric Cabral Lalau","90",""
"4941","35","Vitoria","Telmário de Araújo Sacramento","19",""
"4943","35","Atletico-MG","Luan Madson Gedeão de Paiva","63",""
"4945","35","Chapecoense","Bruno César Pereira da Silva","84",""
"4946","35","Cruzeiro","Ricardo Goulart","66",""
"4945","35","Chapecoense","Camilo","66",""
"4946","35","Cruzeiro","Éverton Ribeiro","76",""
"4945","35","Fluminense","Rafael Lima","86","Gol Contra"
"4945","35","Chapecoense","Leandro","71",""
"4945","35","Chapecoense","Bruno César Pereira da Silva","47",""
"4946","35","Gremio","Cristian Riveros","13",""
"4958","36","Bahia","Henrique Almeida","73",""
"4958","36","Athletico-PR","Renato Baruffi","71",""
"4957","36","Atletico-MG","Dodô","24","Penalty"
"4957","36","Internacional","Rafael Moura","21",""
"4958","36","Athletico-PR","Fahel","62","Gol Contra"
"4957","36","Internacional","Fabrício dos Santos Silva","90+4",""
"4960","36","Criciuma","Cléber Santana","65",""
"4962","36","Cruzeiro","Ricardo Goulart","13",""
"4963","36","Figueirense","Pablo Felipe Teixeira","59",""
"4966","36","Coritiba","Zé Love","55",""
"4961","36","Sport","Mike dos Santos Nenatarvicius","11",""
"4962","36","Cruzeiro","Éverton Ribeiro","63",""
"4964","36","Corinthians","Paolo Guerrero","83",""
"4966","36","Coritiba","Joel Tagueu","71",""
"4959","36","Sao Paulo","Gabriel Boschilia","55",""
"4961","36","Sport","Joelinton Cassio Apolinário de Lira","39",""
"4962","36","Goias","Samuel","23",""
"4965","36","Chapecoense","Leandro","51",""
"4960","36","Flamengo","Elton Rodrigues Brandão","38",""
"4961","36","Fluminense","Fred","90+2",""
"4963","36","Figueirense","Pablo Felipe Teixeira","17",""
"4965","36","Chapecoense","Leandro","63",""
"4961","36","Fluminense","Ewerton Páscoa","32","Gol Contra"
"4967","37","Sport","Patric Cabral Lalau","9",""
"4968","37","Internacional","Valdívia","79",""
"4969","37","Flamengo","Nixon Darlanio Reis Cardoso","86",""
"4969","37","Flamengo","Kadu","28","Gol Contra"
"4967","37","Sport","Ewerton Páscoa","58",""
"4968","37","Palmeiras","Renato Júnior","38",""
"4967","37","Criciuma","Lucca Borges de Brito","48",""
"4968","37","Internacional","Taiberson Ruan Menezes Nunes","24",""
"4969","37","Flamengo","Elton Rodrigues Brandão","69",""
"4967","37","Criciuma","Lucca Borges de Brito","68",""
"4968","37","Internacional","Fabrício dos Santos Silva","65",""
"4969","37","Flamengo","Éverton Cardoso da Silva","80",""
"4974","37","Coritiba","Carlos Emiliano Pereira","6",""
"4972","37","Fluminense","Fred","71","Penalty"
"4971","37","Santos","Leandro Damião","90",""
"4972","37","Corinthians","Danilo Gabriel de Andrade","84",""
"4973","37","Chapecoense","Bruno Rangel","41",""
"4974","37","Coritiba","Leandro Almeida","85",""
"4970","37","Sao Paulo","Édson José da Silva","70",""
"4972","37","Fluminense","Edson Felipe da Cruz","58",""
"4972","37","Fluminense","Ralf de Souza Teles","40","Gol Contra"
"4973","37","Cruzeiro","Hugo Ragelli","72",""
"4975","37","Athletico-PR","Marcelo Cirino da Silva","62",""
"4970","37","Figueirense","Marcelino Júnior Lopes Arruda","84",""
"4972","37","Fluminense","Darío Conca","90+2",""
"4974","37","Atletico-MG","Pedro Botelho","90",""
"4976","37","Bahia","Rafael Galhardo","32",""
"4972","37","Fluminense","Fred","65","Penalty"
"4971","37","Santos","Leandro Damião","48",""
"4972","37","Corinthians","Paolo Guerrero","5",""
"4977","38","Corinthians","Elias Mendes Trindade","26",""
"4978","38","Internacional","Rafael Moura","87",""
"4977","38","Corinthians","Fábio Santos","72",""
"4978","38","Internacional","Wellington do Nascimento Silva","90+5",""
"4977","38","Criciuma","Róger Guedes","61",""
"4978","38","Figueirense","Pablo Felipe Teixeira","50",""
"4979","38","Coritiba","Keirrison","90+5",""
"4981","38","Sport","Joelinton Cassio Apolinário de Lira","4",""
"4985","38","Cruzeiro","Nílton Ferreira Júnior","45",""
"4986","38","Goias","Erik Nascimento de Lima","90+1",""
"4979","38","Bahia","Henrique Almeida","14",""
"4983","38","Athletico-PR","Ricardo Silva","10",""
"4985","38","Cruzeiro","Marcelo Moreno","59",""
"4986","38","Goias","Welinton Júnior","41",""
"4983","38","Palmeiras","Henrique Dourado","19","Penalty"
"4979","38","Coritiba","Zé Love","35",""
"4979","38","Bahia","Rômulo José Pacheco da Silva","26",""
"4984","38","Gremio","Luan Guilherme de Jesus Vieira","58",""
"4985","38","Fluminense","Fred","34",""
"4986","38","Goias","David França Oliveira e Silva","60",""
"4986","38","Chapecoense","Bruno Rangel","64","Penalty"
"4979","38","Coritiba","Luiz Eduardo Figueiredo","85",""
"4980","38","Santos","Thiago Ribeiro","90+4",""
"4984","38","Flamengo","Luiz Antônio de Souza Soares","32",""
